label,reading_1,reading_2,reading_3,reading_4,reading_5,reading_6,reading_7,reading_8,reading_9,reading_10,reading_11,reading_12,reading_13,reading_14,reading_15,reading_16,reading_17,reading_18,reading_19,reading_20,reading_21,reading_22,reading_23,reading_24,reading_25,reading_26,reading_27,reading_28,reading_29,reading_30,reading_31,reading_32,reading_33,reading_34,reading_35,reading_36,reading_37,reading_38,reading_39,reading_40,reading_41,reading_42,reading_43,reading_44,reading_45,reading_46,reading_47,reading_48,reading_49,reading_50,reading_51,reading_52,reading_53,reading_54,reading_55,reading_56,reading_57,reading_58,reading_59,reading_60,reading_61,reading_62,reading_63,reading_64,reading_65,reading_66,reading_67,reading_68,reading_69,reading_70,reading_71,reading_72,reading_73,reading_74,reading_75,reading_76,reading_77,reading_78,reading_79,reading_80,reading_81,reading_82,reading_83,reading_84,reading_85,reading_86,reading_87,reading_88,reading_89,reading_90,reading_91,reading_92,reading_93,reading_94,reading_95,reading_96,reading_97,reading_98,reading_99,reading_100,reading_101,reading_102,reading_103,reading_104,reading_105,reading_106,reading_107,reading_108,reading_109,reading_110,reading_111,reading_112,reading_113,reading_114,reading_115,reading_116,reading_117,reading_118,reading_119,reading_120,reading_121,reading_122,reading_123,reading_124,reading_125,reading_126,reading_127,reading_128,reading_129,reading_130,reading_131,reading_132,reading_133,reading_134,reading_135,reading_136,reading_137,reading_138,reading_139,reading_140,reading_141,reading_142,reading_143,reading_144,reading_145,reading_146,reading_147,reading_148,reading_149,reading_150,reading_151,reading_152,reading_153,reading_154,reading_155,reading_156,reading_157,reading_158,reading_159,reading_160,reading_161,reading_162,reading_163,reading_164,reading_165,reading_166,reading_167,reading_168
pir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.877005347593583,3.884097035040431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temperature,24.173592233009657,23.904160887655955,23.671208333333343,23.449111111111097,23.234611111111082,23.026652777777716,22.86327777777782,22.69607489597776,22.564070422535305,22.455402777777802,22.335111111111143,22.214722222222296,22.122722222222432,22.05618585298222,22.018222222222448,22.007861111111243,22.037236111111167,22.32499999999998,23.152083333333348,24.15433333333334,24.975228848821168,25.404472222222157,25.606430555555526,25.521722222222262,25.222597222222294,24.88226388888896,24.56540915395284,24.257833333333373,23.974069444444467,23.67897222222226,23.456138888888887,23.261138888888905,23.091900138696307,23.009777777777813,22.94608333333343,22.879583333333535,22.816624999999988,22.763319444444566,22.729986130374133,22.704236111111367,22.69870833333345,22.785055555555523,23.132152777777804,23.665930555555523,24.47343966712896,25.16538888888888,25.47531206657427,25.44240277777787,25.126791666666733,24.81220833333325,24.498443197755936,24.212843273231595,23.98854166666656,23.753305555555517,23.501402777777745,23.31506944444454,23.166333333333284,23.059833564493875,22.98476388888859,22.899194444444458,22.790916666666806,22.69794444444453,22.656083333333118,22.643106796116264,22.665652777777822,22.744736111111223,22.873944444444362,23.229847222222254,24.048166666666667,24.78692094313447,25.116111111110968,25.05279166666664,24.695055555555555,24.349222222222245,24.06684722222217,23.783944444444504,23.58856745479841,23.33159944367169,23.141084840055672,23.005424200278004,22.90885952712086,22.813240611961103,22.684444444444424,22.526880222841175,22.374651810585,22.285159944367432,22.288716875871536,22.355869262865088,22.790666666666674,23.541120448179278,24.3899156118143,25.27352447552449,24.743652777777825,24.36083333333338,24.070319444444376,23.833555555555577,23.61923717059642,23.51004166666659,23.42048611111096,23.339763888888754,23.248541666666608,23.136222222222376,23.03590846047176,22.93494444444429,22.854930555555676,22.83609722222224,22.860708333333307,22.962513888888807,23.33081830790565,24.198472222222215,25.15340277777776,25.807374999999958,26.084263888888948,26.07755555555548,25.70747222222223,25.25755555555563,24.838124999999987,24.509277777777832,24.234166666666674,24.002597222222164,23.83329166666669,23.705839112344087,23.626574202496766,23.542708333333564,23.455597222222316,23.339513888888856,23.207416666666706,23.075644937586752,22.997263888888796,23.003972222222306,23.046444444444276,23.108601823708245,23.221178160919546,23.425589459084573,24.002141863699585,24.862347222222233,25.444625000000066,25.614652777777838,25.412500000000055,24.967586685159432,24.59445833333326,24.25362499999991,24.01744089012523,23.80336111111113,23.63470833333336,23.55536111111105,23.545395284327267,23.511361111111096,23.45202777777787,23.366944444444567,23.245388888888876,23.12605555555574,23.039486823856,22.972069444444106,22.994583333333416,23.226944444444428,23.93027777777776,24.91511111111109,25.835908460471536,26.44766666666662,26.69387499999998,26.666884561891525,26.31379166666662,25.812111111111044,25.38636615811376,24.99361111111108,24.630055632823318,24.382458333333357
co2,426.61281337047353,389.77115117891816,348.40833333333336,325.7638888888889,316.7402777777778,317.64166666666665,320.3638888888889,318.30833333333334,318.82916666666665,317.09722222222223,314.7115117891817,313.56666666666666,313.54305555555555,313.59305555555557,312.69305555555553,311.15972222222223,312.6972222222222,315.0374479889043,322.8777777777778,339.05555555555554,335.8152777777778,328.4375,334.525,337.5083333333333,332.9763888888889,321.33472222222224,321.753120665742,315.12916666666666,314.15694444444443,318.0597222222222,322.07916666666665,325.4291666666667,325.6486111111111,323.6402777777778,324.0730337078652,323.22052704576976,320.64722222222224,321.81805555555553,322.19305555555553,320.18055555555554,319.99583333333334,317.7055555555556,317.37638888888887,318.76560332871014,323.6763888888889,317.1361111111111,315.27222222222224,314.7611111111111,314.8638888888889,315.74861111111113,312.3486111111111,314.12916666666666,312.0194174757282,309.5416666666667,313.14166666666665,312.91805555555555,311.31805555555553,313.8305555555556,315.31388888888887,313.6361111111111,314.5208333333333,313.5805555555556,315.15694444444443,324.475,319.24444444444447,328.73333333333335,342.89444444444445,392.90277777777777,420.2347222222222,446.0500695410292,459.9916666666667,469.1166666666667,459.02222222222224,459.25138888888887,442.85277777777776,376.2920723226704,337.1657381615599,356.97353760445685,353.105702364395,327.2888888888889,327.7941585535466,320.8565459610028,318.6239554317549,316.1309192200557,315.9221140472879,316.32545201668984,318.5258019525802,320.7089136490251,325.4402777777778,336.2662889518414,336.7015341701534,464.6610878661088,438.04583333333335,393.8847222222222,355.33194444444445,355.1333333333333,354.8777777777778,355.33841886269073,324.3777777777778,315.93055555555554,314.56388888888887,311.88055555555553,313.4111111111111,312.55694444444447,314.35555555555555,316.4909847434119,315.6625,321.5152777777778,327.90694444444443,378.6611111111111,440.73018080667595,428.95416666666665,436.8888888888889,448.23333333333335,471.83079056865466,455.8277777777778,488.40416666666664,395.0125,318.41805555555555,314.59166666666664,315.6638888888889,315.8513888888889,314.43689320388347,315.1402777777778,313.4138888888889,312.61805555555554,312.9847222222222,313.66805555555555,312.65833333333336,313.78333333333336,317.9263888888889,323.0834597875569,329.4083094555874,343.24583333333334,412.325,464.2263888888889,433.95,440.3300283286119,476.8638888888889,461.3453536754508,437.60555555555555,411.88055555555553,360.0486111111111,365.25138888888887,338.4402777777778,325.3569444444444,337.5763888888889,335.90833333333336,329.6407766990291,330.81111111111113,328.74444444444447,330.1902777777778,329.1347222222222,328.73333333333335,329.41805555555555,337.6069444444444,374.8335644937587,409.16805555555555,428.1069444444444,416.6277777777778,439.0875,474.7287899860918,442.13037447988904,419.1069444444444,362.62916666666666,346.5977808599168,338.9457579972184,330.2416666666667
humidity,49.674832869080596,51.084708333333595,52.33941666666695,53.14929166666692,53.72826147426942,54.66358333333321,55.17008321775317,56.0829819694867,56.8252499999999,57.29561111111092,57.46522222222222,57.7215000000001,58.51480555555554,59.139124999999936,59.61048611111152,59.62118055555584,59.92475660639783,59.950901525658644,58.89468055555581,57.71351388888905,56.116513888888846,54.74740277777781,53.805361111111104,53.32601388888869,53.526444444444195,54.46576388888895,55.65043055555552,56.71697642163656,57.892666666666955,58.906277777777824,59.52772222222249,60.15304166666695,61.02598611111105,62.63249999999987,63.507138888889,63.91101388888883,64.36925000000001,64.82958391123447,65.2398472222223,65.6532638888889,65.80479166666645,65.74033333333321,64.84786111111109,63.282138888888866,61.782291666666644,60.054166666666745,58.69779166666642,57.84213592233028,57.68065277777767,58.034875000000284,58.28573611111161,59.114417613636256,59.83272222222243,60.394263888888965,60.68541666666676,60.66099999999999,60.30073611111113,60.49855755894625,60.61841666666643,60.82908333333345,60.88212500000014,61.455125000000116,62.62020833333329,62.437249999999736,61.2360833333331,61.10800000000006,60.71013869625552,59.23715277777788,51.657399165507606,51.01604166666652,50.71487500000005,50.638041666666695,48.247802503477,49.04834722222222,51.61099999999995,52.642322670375584,54.37309722222201,52.81783633841925,51.43550906555087,53.32348189415028,55.08520833333314,57.01683333333306,57.9085535465926,55.918680555555746,54.1603342618383,54.85973500697348,57.030083682008296,59.10945682451249,60.14457579972171,60.3491352859138,59.293861111111106,58.15,56.00484210526303,56.8371983356448,57.986180555555855,59.39597222222244,60.73409722222217,61.622749999999975,61.326416666666724,60.22611111111136,60.041493598861656,60.288958333333056,60.537988904299674,60.929778085991884,61.31941666666652,61.74220833333307,62.070583333333204,62.28850000000001,62.22208333333349,62.06941666666668,61.31683333333349,60.37351388888866,59.883869625520184,59.803250000000205,59.322402777777945,58.97812500000002,56.14524999999996,55.93831944444438,59.59400000000006,61.89099999999991,62.50333333333346,61.85958333333316,62.344313453537126,62.774541666666764,63.03233333333326,63.34287500000015,63.18862499999965,63.18399999999986,63.171416666667,63.47355555555573,64.08227777777805,64.55748611111117,64.7311373092928,64.88928909952602,64.88287499999953,64.01022222222238,62.30387500000001,60.312916666666624,59.18870833333361,59.06745833333309,58.804152777777745,59.35958333333338,60.2212343966712,60.7034166666668,61.89316666666675,61.572666666666585,61.65995833333331,62.29670833333327,62.75616666666651,63.338541666666586,63.90609722222217,64.36156944444443,64.62650485436873,64.68816666666675,64.96036111111115,65.4233888888889,65.71446453407538,65.41637499999992,63.67427777777779,61.07790277777778,58.58858333333333,56.62063888888879,55.46117891816915,53.483671766342134,54.96145833333324,56.78372222222189,57.28866477272745,56.92331938633202
light,2155.16295264624,2146.1402777777776,2160.598611111111,2165.0763888888887,2168.307371349096,2166.273611111111,2170.395284327323,2174.7780859916784,2186.8305555555557,2173.1805555555557,2173.0555555555557,2159.4791666666665,2194.9708333333333,2189.266666666667,2183.697222222222,2185.3694444444445,2201.3824756606396,2177.8127600554785,2190.5125,2164.804166666667,2177.4583333333335,2148.3791666666666,2138.204166666667,2158.2472222222223,2153.0,2139.373611111111,2155.983333333333,2169.8252427184466,2187.7805555555556,2178.9694444444444,2156.5375,2186.101388888889,2160.570833333333,2161.75,2174.2972222222224,2211.613888888889,2177.011111111111,2161.868238557559,2195.223611111111,2197.7555555555555,2185.2375,2176.070833333333,2176.1430555555557,2181.5833333333335,2179.465277777778,2171.7097222222224,2161.2638888888887,2164.5825242718447,2151.0319444444444,2153.7986111111113,2160.008333333333,2176.127840909091,2153.3541666666665,2159.8430555555556,2184.409722222222,2183.170833333333,2177.3166666666666,2214.9167822468794,2175.570833333333,2192.7972222222224,2178.4694444444444,2184.0416666666665,2187.4583333333335,2180.775,2211.998611111111,2173.991666666667,2185.153952843273,2166.1694444444443,2168.404728789986,2111.748611111111,2137.858333333333,2121.072222222222,2136.4784422809457,2148.527777777778,2183.598611111111,2144.874826147427,2167.126388888889,2162.597780859917,2150.0306834030685,2154.548746518106,2177.5222222222224,2170.0930555555556,2194.618915159944,2165.2722222222224,2172.0278551532033,2178.691771269177,2176.6750348675037,2184.3955431754875,2183.4756606397773,2192.649930264993,2172.3625,2289.0,2162.371052631579,2169.603328710125,2171.490277777778,2211.0958333333333,2157.641666666667,2173.386111111111,2172.5916666666667,2155.4222222222224,2148.419630156472,2164.777777777778,2173.386962552011,2188.7808599167824,2169.8944444444446,2147.988888888889,2171.8055555555557,2156.6944444444443,2163.6111111111113,2168.715277777778,2174.8166666666666,2174.8347222222224,2157.285714285714,2171.2069444444446,2150.525,2142.825,2193.983333333333,2156.891666666667,2168.686111111111,2165.8,2177.6736111111113,2169.0486111111113,2161.898751733703,2185.7013888888887,2167.552777777778,2157.1847222222223,2168.0777777777776,2190.126388888889,2176.1305555555555,2172.5916666666667,2179.0625,2180.538888888889,2174.8155339805826,2174.104265402844,2188.9430555555555,2193.501388888889,2163.038888888889,2172.4069444444444,2167.286111111111,2177.0847222222224,2164.4791666666665,2154.741666666667,2136.5658807212203,2156.588888888889,2182.7638888888887,2161.259722222222,2182.9555555555557,2159.822222222222,2172.1222222222223,2175.036111111111,2182.875,2186.8305555555557,2180.330097087379,2177.5472222222224,2169.2361111111113,2190.6458333333335,2175.4242002781643,2181.920833333333,2158.963888888889,2198.677777777778,2148.3902777777776,2152.9166666666665,2145.3564493758668,2118.7246175243395,2132.8263888888887,2146.926388888889,2162.4232954545455,2154.9511854951184
pir,5.427027027027027,4.71957671957672,9.334831460674158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3248730964467,0.0,0.0,10.114143920595534,24.137214137214137,27.55019305019305,28.15991902834008,25.92842535787321,28.09122807017544,27.710794297352344,28.755847953216374,29.058407079646017,18.799097065462753,21.342574257425742,28.336879432624112,19.719769673704416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9086021505376345,10.438502673796792,15.812967581047381,26.1008547008547,18.522504892367905,27.990825688073393,27.95221843003413,28.435897435897434,16.127155172413794,5.008196721311475,3.628032345013477,6.114583333333333,4.797843665768194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382585751978892,7.197916666666667,9.804878048780488,4.8497267759562845,11.38265306122449,26.368770764119603,25.628865979381445,29.09497964721845,23.70600414078675,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6774193548387095,7.601049868766404,17.857142857142858,9.366666666666667,11.803108808290155,13.857142857142858,16.79245283018868,20.36551724137931,23.16179337231969,12.697612732095491,15.333333333333334,5.268421052631579,0.0,0.0,0.0,0.0,4.227748691099476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95674300254453,3.143236074270557,13.551111111111112,29.134351145038167,21.940936863543786
temperature,24.470083565459657,23.942986111111132,23.542708333333408,23.228027777777736,22.831043115438092,22.444138888888833,22.16678224687929,21.916490984743398,21.687263888888822,21.525902777777695,21.395722222222314,21.26726388888888,21.120694444444457,20.993527777777693,20.883722222222442,20.80751388888913,20.776550764951647,20.87307905686541,21.459791666666682,22.250736111111124,22.932388888888877,23.447819444444406,23.789319444444367,23.948541666666653,23.870347222222204,23.662152777777756,23.379027777777797,23.075214979195533,22.786666666666704,22.523333333333277,22.295097222222235,22.118249999999986,21.9785416666666,21.866319444444645,21.79773611111139,21.74970833333321,21.684986111111236,21.634063800277563,21.575736111111006,21.51640277777792,21.523694444444637,21.574305555555608,21.86163888888886,22.26555555555551,22.75695833333334,23.273749999999993,23.6942083333333,23.93661581137291,23.873972222222346,23.7024583333334,23.425944444444347,23.151903409090867,22.907638888888847,22.627888888888947,22.409111111111024,22.240902777777876,22.096138888888923,21.985284327323,21.870486111111234,21.768055555555485,21.65787499999995,21.566972222222294,21.507805555555557,21.483555555555505,21.490555555555364,21.473944444444086,21.542233009708728,22.213944444444454,25.037607788595263,25.223666666666684,25.219597222222287,25.08897222222212,25.753087621696803,25.441736111111105,24.52366666666676,23.9237830319889,23.423208333333292,23.52901525658812,23.777085076708435,22.908370473537655,22.388388888888823,22.060680555555592,21.79314325452014,21.564097222222212,21.349220055710227,21.18470013946994,21.06534170153422,21.02238161559897,21.107204450625883,21.31707112970708,22.046652777777762,22.52,23.70931578947372,23.466282940360564,23.057041666666645,22.752597222222203,22.424305555555446,22.302277777778034,22.42009722222226,22.640069444444325,22.525832147937464,22.330513888888945,22.169570041608818,22.047961165048587,21.921569444444323,21.75254166666655,21.653805555555593,21.663069444444332,21.7069444444443,21.79440277777774,22.201611111111085,22.686513888888964,22.890707350901558,22.97723611111112,23.096736111111124,23.296486111111093,24.31830555555555,24.399083333333373,23.202333333333343,22.47873611111122,22.46336111111116,22.629333333333435,22.528085991678193,22.407583333333278,22.308736111111187,22.2370277777775,22.18481944444438,22.117986111111335,22.04304166666674,21.931902777777694,21.846249999999944,21.763777777777808,21.752871012482693,21.755860979463037,21.80801388888889,22.121736111111133,22.728055555555557,23.293125,23.507319444444587,23.580541666666715,23.460749999999987,23.279013888888976,23.07528432732316,22.85026388888891,22.74336111111095,22.83340277777802,22.74497222222221,22.542277777777816,22.362874999999956,22.22090277777779,22.08404166666669,21.975958333333185,21.888737864077797,21.811611111111077,21.72775000000003,21.678833333333294,21.69116828929071,21.803180555555507,22.320375000000002,23.18538888888892,23.76188888888889,24.282166666666484,24.645090152565786,25.164047287899923,24.445611111111095,23.690638888888902,23.473636363636334,23.611324965132532
co2,565.4244105409153,539.7333333333333,501.46740638002774,483.64444444444445,480.9638888888889,479.3222222222222,466.09027777777777,454.50694444444446,450.8987517337032,450.15277777777777,446.4875,446.8022284122563,448.5027777777778,449.0485436893204,448.8569444444444,449.1041666666667,450.1875,453.38055555555553,460.30833333333334,477.45631067961165,475.0111111111111,471.77777777777777,479.0152777777778,481.0236111111111,470.0083333333333,458.45908460471566,454.35,453.2013888888889,452.1097222222222,456.0597222222222,457.8127600554785,458.7972222222222,460.84305555555557,456.59583333333336,458.8597222222222,456.34027777777777,454.8016643550624,454.36805555555554,454.2708333333333,452.34305555555557,452.6625,453.1622746185853,453.27222222222224,458.3006993006993,461.0736111111111,457.24305555555554,455.3902777777778,454.11927877947295,454.90416666666664,452.9472222222222,447.46666666666664,451.14444444444445,451.3619972260749,448.2652777777778,447.9277777777778,447.14166666666665,443.40694444444443,446.05694444444447,446.7947295423024,444.2972222222222,443.7361111111111,461.8097222222222,478.84444444444443,477.75173370319004,481.3,492.6513888888889,507.6558988764045,503.7638888888889,590.0542420027816,606.4798890429959,603.6513888888888,661.5777777777778,612.0542420027816,580.35,536.3,491.54242002781643,482.3955431754875,491.275,482.5146443514644,468.1311018131102,462.14424410540914,452.01666666666665,451.33565459610026,448.2649930264993,449.48678720445065,463.6058495821727,480.45340751043113,484.383008356546,488.80694444444447,500.13668061366803,501.1363636363636,591.6347222222222,554.2565880721221,500.94305555555553,476.74861111111113,478.00416666666666,477.25138888888887,467.5763888888889,456.2052704576976,452.2527777777778,449.8597222222222,446.71666666666664,447.06388888888887,445.8335644937587,470.38194444444446,478.4277777777778,477.2597222222222,483.50138888888887,491.93611111111113,548.4083333333333,599.750346740638,578.2166666666667,584.9069444444444,598.6402777777778,623.2,596.8571428571429,558.4986111111111,495.39722222222224,474.93055555555554,475.70972222222224,477.4660194174757,461.99444444444447,455.1835883171071,451.6013888888889,450.02777777777777,448.3388888888889,446.88904494382024,447.4236111111111,467.2361111111111,477.3958333333333,478.68194444444447,487.6722306525038,493.26609442060084,504.0125,574.9180555555556,593.2375,606.5944444444444,625.5450762829404,613.894297635605,577.5,552.425,530.1611111111112,480.0027777777778,480.30513176144245,480.8958333333333,460.80694444444447,469.35833333333335,459.18333333333334,448.4125,444.84466019417476,448.2875,450.81111111111113,483.08472222222224,486.49444444444447,492.4466019417476,528.9458333333333,631.6180555555555,594.6152777777778,608.8611111111111,605.8125,606.4396671289875,610.8581363004173,560.2680555555555,535.175,514.1875,495.6111111111111,489.09153952843275,482.03472222222223
humidity,53.16784722222228,53.166643550623974,52.82956944444437,52.89424999999987,53.122666666666724,53.086472222222234,54.475972222222154,57.73473611111141,59.20876388888887,59.94526388888852,60.1171844660193,60.14373092926488,60.494555555555394,60.78974999999982,60.85841446453408,60.61512500000022,60.88858333333309,61.02941666666658,61.46079166666655,62.38445833333286,62.91697642163665,63.19845833333356,63.369874999999944,63.611041666666964,63.877402777777704,64.66065277777732,65.31786111111036,65.58438888888935,66.10380555555568,66.48181692094325,66.39591666666682,66.50056944444435,67.10341666666666,68.74069444444474,69.43744444444444,69.54206944444442,69.65838888888865,70.15420833333341,70.51925104022193,70.77952777777797,71.04854166666685,71.0076388888891,70.63336111111093,70.02909722222198,69.80690277777789,69.57163888888883,69.61297222222186,69.69541666666656,69.59677777777739,69.64116666666665,68.90854166666678,68.97276388888888,68.98568055555562,68.67216666666633,68.10434722222186,67.36937500000003,66.3714027777779,66.24919444444477,66.06663888888897,65.99569444444431,65.74056944444445,63.41443055555567,60.10815277777768,58.65904166666692,57.121777777777886,56.98481276005522,56.49033426183829,56.507763888888654,57.59938973647722,57.81659722222254,57.363194444444666,57.08936111111144,56.70480555555492,56.54868055555538,56.46523611111125,56.07251388888888,56.1843593314764,54.19764295676399,54.85016666666661,57.626111111111214,59.733254520166916,61.951991643454335,62.30692628650906,58.80138075313816,56.20286509040373,54.54396383866448,53.2479944289691,54.37951321279538,55.154208333332875,55.800223152022255,56.47702664796625,56.54,58.333720279720495,58.50925000000078,58.544375000000116,59.064124999999976,59.484208333333534,59.61776388888883,61.69973647711504,63.86268055555557,65.1285416666667,65.81751388888871,66.11187500000028,66.45798611111101,66.36375000000014,61.85306944444445,59.170249999999925,58.98042995839116,58.811291666666826,58.82973611111124,59.18731944444464,59.59755215577201,60.4154583333334,61.03850000000006,61.12000000000016,61.148916666666736,61.05477115117881,60.9956666666663,61.188833333333264,61.77437499999974,61.9477500000003,62.10804166666652,64.53449999999991,66.88851388888891,68.35745833333293,68.95131761442478,69.10462499999993,69.20198611111124,68.94126388888864,64.58661111111104,61.96500000000005,62.050708333333326,62.0169090909089,62.1516379310344,62.04730929264935,61.53458333333313,61.2584583333333,61.30725000000003,61.16708333333359,61.08670833333338,61.232416666666296,61.64408333333349,61.530791666666744,61.89589459084585,62.18412499999999,62.09891666666662,64.75719444444451,67.29279166666664,68.72476388888857,70.23086111111114,71.01762500000018,71.41668055555581,71.35671289875191,65.23537499999992,62.50995833333345,62.88045833333304,63.26958333333326,63.322236111111145,62.44766666666616,61.83749999999966,61.292833333334116,61.11418862690748,60.69677329624484,60.553999999999846,60.307374999999745,59.98183333333351,59.660166898470585,59.67998607242332
light,4.718055555555556,4.223300970873787,5.1125,4.875,3.8402777777777777,3.763888888888889,3.7625,3.7111111111111112,3.629166666666667,3.7444444444444445,3.7115117891816922,3.6990291262135924,3.723611111111111,6.0125,5.025034770514604,3.826388888888889,3.7375,4.0055555555555555,3.9763888888888888,3.8055555555555554,3.8294036061026353,5.1722222222222225,6.343055555555556,5.201388888888889,3.941666666666667,4.334722222222222,5.780555555555556,5.429166666666666,3.675,3.748959778085992,3.688888888888889,3.651388888888889,3.7263888888888888,3.7263888888888888,3.6791666666666667,3.7305555555555556,3.825,3.7194444444444446,3.7170596393897366,3.7527777777777778,3.7958333333333334,3.8222222222222224,3.9138888888888888,5.313888888888889,5.940277777777778,4.761111111111111,4.055555555555555,4.020833333333333,4.611111111111111,5.866666666666666,5.423611111111111,3.720833333333333,5.544444444444444,5.829166666666667,4.1402777777777775,4.604166666666667,5.852777777777778,4.933333333333334,3.745833333333333,3.7375,3.7666666666666666,3.7319444444444443,3.838888888888889,3.834722222222222,3.8125,3.8169209431345354,41.428969359331475,38.625,27.7753120665742,37.706944444444446,17.395833333333332,45.25694444444444,6.305555555555555,6.030555555555556,5.5152777777777775,3.779166666666667,3.816155988857939,3.8410041841004183,3.7083333333333335,3.6944444444444446,3.7301808066759388,3.756267409470752,3.7273991655076495,3.7364016736401675,3.700973574408901,3.5382475660639776,3.6114206128133706,3.8331015299026427,4.293055555555555,4.298465829846583,4.725105189340813,7.0,5.786013986013986,4.447222222222222,4.345833333333333,3.798611111111111,5.520833333333333,5.844444444444444,4.2690707350901524,3.609722222222222,3.701388888888889,5.634722222222222,5.720833333333333,3.9291666666666667,3.7152777777777777,3.8069444444444445,3.826388888888889,3.783633841886269,3.9305555555555554,4.1375,23.005555555555556,56.36578581363004,22.88888888888889,3.701388888888889,3.713888888888889,31.52638888888889,6.596393897364771,6.565277777777778,5.925,3.959722222222222,4.038888888888889,3.9055555555555554,3.8625,4.251388888888889,3.7152777777777777,3.7323162274618586,3.7263888888888888,3.7777777777777777,3.7472222222222222,3.7222222222222223,3.85,4.972222222222222,3.9515151515151516,5.433908045977011,5.800277392510402,6.261111111111111,6.3694444444444445,6.661111111111111,35.355555555555554,28.23611111111111,12.2875,3.4611111111111112,3.5791666666666666,3.5131761442441056,3.4805555555555556,3.363888888888889,3.6458333333333335,3.7472222222222222,3.4166666666666665,3.4305555555555554,3.4430555555555555,3.345833333333333,3.2871012482662967,3.359722222222222,4.288888888888889,5.034722222222222,11.465277777777779,14.333333333333334,7.115277777777778,7.398611111111111,7.4527777777777775,6.945908460471567,25.091794158553547,5.520833333333333,3.8819444444444446,3.5791666666666666,3.752433936022253,3.722841225626741
pir,0.0,2.390710382513661,13.181176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880886426592797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.642156862745098,9.579896907216495,20.65806451612903,19.198044009779952,7.984334203655353,22.632967032967034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4935064935064934,5.616621983914209,3.4932249322493223,0.0,0.0,9.496124031007753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2148541114058355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880886426592797,0.0,0.0,0.0,0.0,0.0,0.0,7.272965879265092,16.517745302713987,0.0,1.2880886426592797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879265091863517,13.19277108433735,2.0027322404371586,0.0,0.0,0.0,22.05811623246493,4.942105263157894
